docs,validdate,text
BayZuwVAdwAG.html,01.02.2017,"
    
    Verordnung über Zuweisungen zur Deckung des Verwaltungsaufwands im Vollzug der Abwasserabgabengesetze (Abwasserabgabenzuweisungs-Verordnung – ZuwVAbwAG)Vom 13. September 1982(BayRS V S. 245)BayRS 753-7-1-U 
    Vollzitat nach RedR: Abwasserabgabenzuweisungs-Verordnung (ZuwVAbwAG) in der in der Bayerischen Rechtssammlung (BayRS 753-7-1-U) veröffentlichten bereinigten Fassung, die zuletzt durch § 2 der Verordnung vom 13. Januar 2017 (GVBl. S. 14) geändert worden ist
    
       Auf Grund des Art. 16 Abs. 3 des Bayerischen Gesetzes zur Ausführung des Abwasserabgabengesetzes erläßt das Bayerische Staatsministerium des Innern im Einvernehmen mit dem Bayerischen Staatsministerium der Finanzen folgende Verordnung:
    
    
    
    
  
"
LaenderPolAbk.html,01.01.1992,"
    Abkommen über die erweiterte Zuständigkeit der Polizei der Länder bei der StrafverfolgungVom 8. November 1991[1]
    Vollzitat nach RedR: Abkommen über die erweiterte Zuständigkeit der Polizei der Länder bei der Strafverfolgung vom 8. November 1991 (GVBl. 1992 S. 720, BayRS 02-6-I)
    Zwischen
      dem Land Baden-Württemberg,
      dem Freistaat Bayern,
      dem Land Berlin,
      dem Land Brandenburg,
      der Freien Hansestadt Bremen,
      der Freien und Hansestadt Hamburg,
      dem Land Hessen,
      dem Land Mecklenburg-Vorpommern,
      dem Land Niedersachsen,
      dem Land Nordrhein-Westfalen,
      dem Land Rheinland-Pfalz,
      dem Saarland,
      dem Freistaat Sachsen,
      dem Land Sachsen-Anhalt,
      dem Land Schleswig-Holstein,
      und dem Land Thüringen
      wird im Interesse einer verbesserten Verbrechensbekämpfung vorbehaltlich der Zustimmung der gesetzgebenden Körperschaften der Länder, soweit diese durch die Verfassung vorgeschrieben ist, folgendes Abkommen über die erweiterte Zuständigkeit der Polizei der Länder bei der Strafverfolgung geschlossen:
    
    
    
    
    
  [1] Das Abkommen wurde ratifiziert in:Baden-Württemberg: Bek. v. 2.4.1993 (GABl. S. 719);Bayern: Bek. v. 13.11.1992 (GVBl. S. 720);Berlin: G v. 17.6.1992 (GVBl. S. 195);Bremen: GBl. 1992 S. 294;Hamburg: G v. 9.6.1992 (HmbGVBl. S. 125);Nordrhein-Westfalen: Bek.;Sachsen-Anhalt: G v. 9.10.1992 (GVBl. LSA S. 719);Schleswig-Holstein: Abk. v. 18.1.1993 (Amtsbl. Schl.-H. S. 155).
"
medPrFAbk.html,01.01.2003,"
    Abkommen über die Errichtung und Finanzierung des Instituts für medizinische und pharmazeutische PrüfungsfragenVom 14. Oktober 1970[1]
    Vollzitat nach RedR: Abkommen über die Errichtung und Finanzierung des Instituts für medizinische und pharmazeutische Prüfungsfragen in der in der Bayerischen Rechtssammlung (BayRS 02-1-G) veröffentlichten bereinigten Fassung, das zuletzt durch Abkommen vom 20. Dezember 2001 (GVBl. 2002 S. 337, 338; 2003, 59) geändert worden ist
    Das Land Baden-Württemberg,
      der Freistaat Bayern,
      das Land Berlin,
      die Freie Hansestadt Bremen,
      die Freie und Hansestadt Hamburg,
      das Land Hessen,
      das Land Niedersachsen,
      das Land Nordrhein-Westfalen,
      das Land Rheinland-Pfalz,
      das Saarland und
      das Land Schleswig-Holstein
      schließen, vorbehaltlich der Zustimmung ihrer gesetzgebenden Körperschaften, nachstehendes Abkommen über die Errichtung und Finanzierung des Instituts für medizinische und pharmazeutische Prüfungsfragen.
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
  [1] Der Staatsvertrag wurde ratifiziert in:Bayern: Bek. v. 26.4.1971 (BayRS III S. 410),Berlin: G v. 16.7.1971 (GVBl. S. 1217),Hessen: G v. 5.2.1971 (GVBl. I S. 22),Nordrhein-Westfalen: Bek. v. 11.1.1972 (GV. NRW. S. 10);Rheinland-Pfalz: G v. 24.2.1971 (GVBl. S. 44),Schleswig-Holstein: G v. 4.12.1971 (GVOBl. Schl.-H. S. 464).
"
PFAAbk.html,01.03.2006,"
    Abkommen über die Deutsche Hochschule der PolizeiVom 28. April 1972[1]
    Vollzitat nach RedR: Abkommen über die Deutsche Hochschule der Polizei in der in der Bayerischen Rechtssammlung (BayRS 02-2-I) veröffentlichten bereinigten Fassung, das zuletzt durch Abkommen vom 27. Oktober 2005 (GVBl. 2006 S. 106) geändert worden ist
    Die Bundesrepublik Deutschland,
      das Land Baden-Württemberg,
      der Freistaat Bayern,
      das Land Berlin,
      die Freie Hansestadt Bremen,
      die Freie und Hansestadt Hamburg,
      das Land Hessen,
      das Land Niedersachsen,
      das Land Nordrhein-Westfalen,
      das Land Rheinland-Pfalz,
      das Saarland und
      das Land Schleswig-Holstein
      schließen als Träger der Deutschen Hochschule der Polizei (im Folgenden „Träger“ genannt) vorbehaltlich der etwa erforderlichen Zustimmung ihrer gesetzgebenden Körperschaften nachstehendes Abkommen:
    
    
    
    
    
    
    
    
  [1] Das Abkommen wurde ratifziert in:Baden-Württemberg: Bek. v. 24.7.1972 (GABl. S. 1117),Bayern: Bek. v. 2.2.1973 (BayRS III S. 19),Berlin: G v. 2.11.1972 (GVBl. S. 2091),Bremen: G v. 21.11.1972 (Brem.GBl. S. 247),Hamburg: G v. 23.9.1972 (HmbGVBl. S. 173),Hessen: G v. 15.12.1972 (GVBl. I S. 412),Niedersachsen: G v. 29.5.1973 (Nds. GVBl. S. 173)Nordrhein-Westfalen: Bek. v. 24.11.1972 (GV. NRW. S. 392),Rheinland-Pfalz: G v. 13.2.1973 (GVBl. S. 25),Saarland: G v. 22.2.1973 (Amtsbl. S. 186),Schleswig-Holstein:G v. 15.12.1972 (GVOBl. Schl.-H. S. 238). 
"
SeeVertAbk.html,01.03.1993,"
    
    Abkommen über die Zuständigkeit des Amtsgerichts Hamburg für die seerechtlichen VerteilungsverfahrenVom 6. November 1991
    Vollzitat nach RedR: Abkommen über die Zuständigkeit des Amtsgerichts Hamburg für die seerechtlichen Verteilungsverfahren vom 6. November 1991 (GVBl. 1992 S. 98; 1993 S. 146, BayRS 02-5-J) 
    
      Das Land Baden-Württemberg,
      der Freistaat Bayern,
      das Land Berlin,
      das Land Brandenburg,
      die Freie Hansestadt Bremen,
      das Land Hessen,
      das Land Mecklenburg-Vorpommern,
      das Land Niedersachsen,
      das Land Nordrhein-Westfalen,
      das Land Rheinland-Pfalz,
      das Saarland,
      der Freistaat Sachsen,
      das Land Sachsen-Anhalt,
      das Land Schleswig-Holstein,
      das Land Thüringen und
      und die Freie und Hansestadt Hamburg
      schließen vorbehaltlich der Zustimmung ihrer verfassungsmäßig berufenen Organe nachstehendes Abkommen.
    
    
    
    
    
    
    
    
  
"
SiTechZStV.html,01.07.2016,"
     Abkommen über die Zentralstelle der Länder für Sicherheitstechnik Vom 16./17. Dezember 1993[1]
    Vollzitat nach RedR: Abkommen über die Zentralstelle der Länder für Sicherheitstechnik vom 16. Dezember 1993 (GVBl. 1994 S. 875, 876; 1996 S. 194, BayRS 02-12-U), das zuletzt durch Abkommen vom 20. Juli 2015 (GVBl. 2016 S. 4; S. 190) geändert worden ist
    Das Land Baden-Württemberg,
      der Freistaat Bayern,
      das Land Berlin,
      das Land Brandenburg,
      die Freie Hansestadt Bremen,
      die Freie und Hansestadt Hamburg,
      das Land Hessen,
      das Land Mecklenburg-Vorpommern,
      das Land Niedersachsen,
      das Land Nordrhein-Westfalen,
      das Land Rheinland-Pfalz,
      das Saarland,
      der Freistaat Sachsen,
      das Land Sachsen-Anhalt,
      das Land Schleswig-Holstein,
      der Freistaat Thüringen
      – nachstehend „Länder“ genannt –
      schließen, vorbehaltlich der etwa erforderlichen Zustimmung ihrer gesetzgebenden Körperschaften, nachstehendes Abkommen über die Zentralstelle der Länder für Sicherheitstechnik.
    
    
    
    
    
    
    
    
  [1] Zur Ratifizierung und zum Inkrafttreten am 1.5.1996 siehe u.a. :Baden-Württemberg: G v. 26.9.1994 (GBl. S. 553);Bayern: Bek. v. 6.8.1994 (GVBl. S. 875), Bek. v. 25.5.1996 (GVBl. S. 194);Berlin: G v. 27.6.1995 (GVBl. S. 392);Brandenburg: G v. 13.7.1994 (GVBl. I S. 372);Bremen: G v. 27.9.1994 (Brem.GBl. S. 269);Hamburg: G v. 10.12.1996 (HmbGVBl. S. 312);Hessen: G v. 29.11.1994 (GVBl. I S. 699);Mecklenburg-Vorpommern: G v. 26.3.1996 (GVOBl. M-V S. 154);Niedersachsen: G v. 19.5.1995 (Nds. GVBl. S. 120), Bek. v. 28.5.1996 (Nds. GVBl. S. 254);Nordrhein-Westfalen: Bek. v. 24.6.1994 (GV. NRW. S. 439);Rheinland-Pfalz: G v. 5.7.1994 (GVBl. S. 306);Saarland: G v. 27.4.1994 (Amtsbl. S. 1058);Sachsen: G v. 30.6.1995 (SächsGVBl. S. 207);Sachsen-Anhalt: G v. 13.7.1994 (GVBl. LSA S. 847);Schleswig-Holstein: G v. 7.2.1995 (GVOBl. Schl.-H. S. 106);Thüringen: G v. 17.5.1994 (GVBl. S. 504).
"
StVAbkGleichHochBil.html,06.05.1994,"
    Abkommen zwischen den Ländern der Bundesrepublik Deutschland zur Regelung der Zuständigkeit für die Feststellung der Gleichwertigkeit von Bildungsabschlüssen mit Hochschulabschlüssen gemäß Artikel 37 Abs. 1 Satz 3 des EinigungsvertragsVom 12. März 1992[1]
    Vollzitat nach RedR: Abkommen zur Regelung der Zuständigkeit für die Feststellung der Gleichwertigkeit von Bildungsabschlüssen mit Hochschulabschlüssen gemäß Artikel 37 Abs. 1 des Einigungsvertrags vom 12. März 1992 (GVBl. S. 336, 1994 S. 627, BayRS 02-7-WK)
    Die Länder
      
        Baden-Württemberg,
          Bayern,
          Berlin,
          Brandenburg,
          Bremen,
          Hamburg,
          Hessen,
          Mecklenburg-Vorpommern,
          Niedersachsen,
          Nordrhein-Westfalen,
          Rheinland-Pfalz,
          Saarland,
          Sachsen,
          Sachsen-Anhalt,
          Schleswig-Holstein und
          Thüringen
        schließen folgendes Abkommen:
    
    
    
    
  [1] Zur Ratifizierung und zum Inkrafttreten am 6.5.1994 siehe u.a. in:Bayern: Bek. v. 5.8.1992 (GVBl. S. 336), Bek. v. 16.7.1994 (GVBl. S. 627);Brandenburg: G v. 18.3.1994 (GVBl. I S. 78);Hamburg: G v. 21.8.1992 (HmbGVBl. S. 175), Bek. v. 7.6.1994 (HmbGVBl. S. 178);Hessen: G v. 16.12.1992 (GVBl. I S. 632);Nordrhein-Westfalen: Bek. v. 12.5.1995 (GV. NRW. S. 470);Sachsen: G v. 12.3.1992 (SächsABl. S. 572).
"
StVDDRFachschGlAO.html,09.12.1994,"
    Abkommen zwischen den Ländern der Bundesrepublik Deutschland zur Regelung der Zuständigkeit für die Feststellung der Gleichwertigkeit von in der ehemaligen Deutschen Demokratischen Republik erworbenen Bildungsabschlüssen im FachschulbereichVom 28. Oktober 1993[1]
    Vollzitat nach RedR: Abkommen zur Regelung der Zuständigkeit für die Feststellung der Gleichwertigkeit von in der ehemaligen Deutschen Demokratischen Republik erworbenen Bildungsabschlüssen im Fachschulbereich vom 28. Oktober 1993 (GVBl. 1994 S. 395; 1995 S. 2, BayRS 02-11-K)
    
        Das Land Baden-Württemberg,
          der Freistaat Bayern,
          das Land Berlin,
          das Land Brandenburg,
          die Freie Hansestadt Bremen,
          die Freie und Hansestadt Hamburg,
          das Land Hessen,
          das Land Mecklenburg-Vorpommern,
          das Land Niedersachsen,
          das Land Nordrhein-Westfalen,
          das Land Rheinland-Pfalz,
          das Saarland,
          der Freistaat Sachsen,
          das Land Sachsen-Anhalt,
          das Land Schleswig-Holstein und
          das Land Thüringen
        schließen folgendes Abkommen:
    
    
    
    
  [1] Zur Ratifizierung und zum Inkrafttreten am 9.12.1994 siehe in:Bayern: Bek. v. 12.5.1994 (GVBl. S. 395), Bek. v. 8.1.1995 (GVBl. S. 2);Hamburg: G v. 7.6.1994 (HmbGVBl. S. 173), Bek. v. 28.6.1995 (HmbGVBl. S. 148);Hessen: G v. 21.7.1994 (GVBl. I S. 296);Nordrhein-Westfalen: Bek. v. 16.5.1995 (GV. NRW. S. 473).
"
StVollzZErwAbk.html,01.01.1992,"
    Abkommen über die erweiterte Zuständigkeit der mit Aufgaben des Strafvollzugs beauftragten Bediensteten der LänderVom 6. Juni 1991[1]
    Vollzitat nach RedR: Abkommen über die erweiterte Zuständigkeit der mit Aufgaben des Strafvollzugs beauftragten Bediensteten der Länder vom 6. Juni 1991 (GVBl. 1992 S. 110, 1993 S. 60, BayRS 02-4-J)
    Zwischen
      dem Land Baden-Württemberg,
      dem Freistaat Bayern,
      dem Land Berlin,
      dem Land Brandenburg,
      der Freien Hansestadt Bremen,
      der Freien und Hansestadt Hamburg,
      dem Land Hessen,
      dem Land Mecklenburg-Vorpommern,
      dem Land Niedersachsen,
      dem Land Rheinland-Pfalz,
      dem Saarland,
      dem Freistaat Sachsen,
      dem Land Sachsen-Anhalt,
      dem Land Schleswig-Holstein
      und dem Land Thüringen
      wird im Interesse der besseren Erfüllung von Aufgaben des Strafvollzugs vorbehaltlich der Zustimmung der gesetzgebenden Körperschaften, soweit diese durch die Verfassung vorgeschrieben ist, folgendes Abkommen über die erweiterte Zuständigkeit der mit Aufgaben des Strafvollzugs beauftragten Bediensteten der Länder geschlossen:
    
    
    
    
    
  [1] Das Abkommen wurde ratifiziert in:Baden-Württemberg: G v. 12.12.1991 (GBl. S. 868),Bayern: Bek. v. 23.4.1992 (GVBl. S. 110),Berlin: G v. 11.6.1992 (GVBl. S. 189),Bremen: G v. 3.3.1992 (Brem.GBl. S. 43),Hamburg: G v. 10.9.1991 (GVBl. S. 321),Hessen: G v. 2.4.1992 (GVBl. I S. 119),Mecklenburg-Vorpommern: G v. 3.3.1992 (GVOBl. M-V S. 186),Niedersachsen: G v. 26.11.1991 (Nds. GVBl. S. 308),Nordrhein-Westfalen: Bek. v. 20.11.1991 (GV. NRW. S. 448),Rheinland-Pfalz: G v. 5.11.1991 (GVBl. S. 349),Saarland: G v. 2.10.1991 (Amtsbl. S. 1178),Sachsen: G v. 17.1.1992 (SächsGVBl. S. 21),Sachsen-Anhalt: G v. 20.12.1991 (GVBl. LSA S. 567),Schleswig-Holstein: G v. 29.7.1992 (GVOBl. Schl.-H. S. 495),Thüringen: G v. 18.5.1992 (GVBl. S. 155).
"
VerschLAVerf.html,06.06.2002,"
    
  
  
  
    
      
      
        
				Allgemeine Verfügung über die Verschollenheitsliste
        
					
					Verwaltungsvorschrift d. Bundesministeriums der Justiz in der Fassung vom 20. Dezember 2002
        (BAnz. 2003 S. 6953)
        
        
        
        
        
        
        
        
        
        
        
        
      
    
  

"
VVBayHO.html,01.03.2021,"
    630-FVerwaltungsvorschriften zur Bayerischen Haushaltsordnung (VV-BayHO) Bekanntmachung des Bayerischen Staatsministeriums der Finanzenvom 5. Juli 1973, Az. 11 - H 1008/1 - 34 646(FMBl. S. 259)
    Zitiervorschlag: Bekanntmachung des Bayerischen Staatsministeriums der Finanzen über die Verwaltungsvorschriften zur Bayerischen Haushaltsordnung (VV-BayHO) vom 5. Juli 1973 (FMBl. S. 259), die zuletzt durch Bekanntmachung vom 1. März 2021 (BayMBl. Nr. 179, Nr. 250) geändert worden ist
    Gemäß Art. 5 Abs. 2 der Bayerischen Haushaltsordnung (BayHO) vom 8. Dezember 1971 (GVBL S. 433) erläßt das Staatsministerium der Finanzen nach Anhörung des Obersten Rechnungshofs und im Benehmen mit den übrigen Staatsministerien sowie – soweit erforderlich – im Einvernehmen mit ihnen die nachstehenden „Verwaltungsvorschriften zur Bayerischen Haushaltsordnung“:
      Hinweise:
      1.
        Aus Zweckmäßigkeitsgründen wird den VV-BayHO jeweils der Gesetzestext in Fettdruck vorangestellt.[1]
          Artikel der BayHO, zu denen keine Verwaltungsvorschriften erlassen wurden, sind aus Gründen der Vollständigkeit ebenfalls mit aufgenommen.
        
        2.
        Soweit in den VV-BayHO Artikel ohne Angabe des Gesetzes angeführt sind, beziehen sie sich auf die Bayerische Haushaltsordnung.
        
        3.
        Die VV-BayHO werden wie folgt zitiert:
        
        3.1
        innerhalb der Vorschriften zu demselben Artikel „Nr. ………“,
        
        3.2
        innerhalb der VV-BayHO, aber zu einem anderen Artikel „Nr. ……… zu Art. ………“,
        
        3.3
        außerhalb der VV-BayHO „VV-BayHO“ (allgemein) oder „VV Nr. ……… zu Art. ……… BayHO“.
        
        4.
        Die VV-BayHO in der vorliegenden Fassung lösen die bisher geltenden Verwaltungsvorschriften haushaltsrechtlicher Art weitgehend ab (vgl. Nr. 2 zu Art. 117); soweit einzelne Bestimmungen der RWB fortgelten, sind sie im Anhang in der jetzt gültigen Fassung abgedruckt. Die übrigen noch geltenden Vorschriften des bisherigen Haushaltsrechts (vgl. Nr. 3 zu Art. 117) betreffen insbesondere Teil IV der BayHO (Zahlungen, Buchführung und Rechnungslegung).
        
        5.
        In die VV-BayHO in der vorliegenden Fassung wurden die mit FM-Bekanntmachung vom 9. Dezember 1971 (FMBl S. 453) bekanntgegebenen Vorläufigen VV-BayHO mit eingearbeitet. Unverändert sind die VV zu den Art. 23 und 102, nur geringfügig geändert wurden die VV zu den Art. 9, 24, 38, 40, 44, 61 und 63.
        
    
    
    
    
    
  [1] Der den einzelnen VV vorangestellte Gesetzeswortlaut wurde an die nach 1973 erfolgten Änderungen der BayHO angepasst. Wie in der Bayerischen Rechtssammlung (BayRS) wurden im Gesetzeswortlaut durchgängig Satzzähler eingefügt.
"
ZLGAbk.html,01.04.2013,"
    Abkommen über die Zentralstelle der Länder für Gesundheitsschutz bei Arzneimitteln und MedizinproduktenVom 30. Juni 1994[1]
    Vollzitat nach RedR: Abkommen über die Zentralstelle der Länder für Gesundheitsschutz bei Arzneimitteln und Medizinprodukten (ZLG) vom 30. Juni 1994 (GVBl. 1995 S. 329; 1997 S. 6, BayRS 02-13-G), das zuletzt durch Abkommen vom 15. Dezember 2011 (GVBl. 2012 S. 138, 184; 2013 S. 265) geändert worden ist
    Das Land Baden-Württemberg,
      der Freistaat Bayern,
      das Land Berlin,
      das Land Brandenburg,
      die Freie Hansestadt Bremen,
      die Freie und Hansestadt Hamburg,
      das Land Hessen,
      das Land Mecklenburg-Vorpommern,
      das Land Niedersachsen,
      das Land Nordrhein-Westfalen,
      das Land Rheinland-Pfalz,
      das Saarland,
      der Freistaat Sachsen,
      das Land Sachsen-Anhalt,
      das Land Schleswig-Holstein,
      der Freistaat Thüringen
      – nachstehend „Länder“ genannt –
      schließen, vorbehaltlich der etwa erforderlichen Zustimmung ihrer gesetzgebenden Körperschaften, nachstehendes Abkommen über die Zentralstelle der Länder für Gesundheitsschutz bei Arzneimitteln und Medizinprodukten:
    
    
    
    
    
    
    
    
    
  [1] Zur Ratifizierung und zum Inkrafttreten am 1.1.1997 siehe u.a.:Baden-Württemberg: G v. 5.5.1995 (GBl. S. 346);Bayern: Bek. v. 26.6.1995 (GVBl. S. 329), Bek. v. 22.1.1997 (GVBl. S. 6);Berlin: G v. 13.4.1995 (GVBl. S. 262), Bek. v. 19.6.1999 (GVBl. S. 364);Brandenburg: G v. 10.4.1995 (GVBl. I S. 78);Hamburg: G v. 10.12.1996 (HmbGVBl. S. 312), Bek. v. 18.3.1997 (HmbGVBl. S. 85);Hessen: G v. 29.6.1995 (GVBl. I S. 413);Mecklenburg-Vorpommern: G v. 21.2.1996 (GVOBl. M-V S. 130), Bek. v. 31.1.1997 (GVOBl. M-V S. 51);Niedersachsen: G v. 2.10.1995 (Nds. GVBl. S. 310), Bek. v. 24.1.1997 (Nds. GVBl. S. 47);Nordrhein-Westfalen: Bek. v. 18.10.1994 (GV. NRW. S. 972), Bek. v. 1.4.1998 (GV. NRW. S. 214);Rheinland-Pfalz: G v. 5.4.1995 (GVBl. S. 63);Saarland: G v. 8.2.1995 (Amtsbl. S. 394);Sachsen: G v. 30.10.1995 (SächsGVBl. S. 357);Sachsen-Anhalt: G v. 20.1.1995 (GVBl. LSA S. 30), Bek. v. 24.2.1997 (GVBl. LSA S. 410);Schleswig-Holstein: G v. 28.2.1995 (GVOBl. Schl.-H. S. 111);Thüringen: G v. 21.12.1994 (GVBl. S. 1224).
"
